wp_ID,wp_post_date,wp_post_modified,wp_post_status,wp_post_title,wp_post_content,wp_post_excerpt,wp_post_parent,wp_post_name,wp_post_type,wp_post_mime_type,wp_ping_status,wp_comment_status,wp_menu_order,wp_post_author,tx_category,tx_post_tag,tx_post_format,fi_thumbnail,cf__wp_page_template,cf__edit_last,cf__edit_lock,cf__soliloquy_settings,cf_wpcf-street-address,cf_wpcf-city,cf_wpcf-state,cf_wpcf-zipcode,cf_wpcf-phone-number,cf__menu_item_menu_item_parent,cf__menu_item_type,cf__menu_item_object,cf__menu_item_object_id,cf__menu_item_target,cf__menu_item_classes,cf__menu_item_xfn,cf__menu_item_url,cf__thumbnail_id,cf__wp_attachment_metadata,cf__wp_attached_file,cf__form,cf__mail,cf__mail_2,cf__messages,cf__additional_settings,cf__wp_types_group_filters_association,cf__wp_types_group_fields,cf__wp_types_group_post_types,cf__wp_types_group_terms,cf__wp_types_group_templates,cf__wpcf_conditional_display,cf_wpcf-contact-email,cf_wpcf-website,cf__wp_old_slug,cf__soliloquy_image_link,cf__soliloquy_image_link_title,cf__soliloquy_image_link_tab,cf_wpcf-country,cf_wpcf-region,cf__wp_attachment_image_alt,cf_wpcf-post-link-url,cf__wp_types_group_admin_styles,cf__sol_slider_data,cf__sol_in_slider,cf__sol_has_slider,cf_wpcf-hide-title-overlay,cf_link,cf__menu_item_orphaned
984,"2014-10-14 12:24:38","2014-10-14 12:24:54",publish,"Play It Again Sports - Frederick",,,0,play-it-again-sports-frederick,dealer,,closed,closed,0,chris,,,,,,2,1413314552:2,,"5811 Buckeystown Pike",Frederick,MD,21704,24-629-8790,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsfrederick.com,,,,,,,,,,,,,,,
985,"2014-10-14 12:25:30","2014-10-14 12:25:30",publish,"Play It Again Sports - Fullerton",,,0,play-it-again-sports-fullerton,dealer,,closed,closed,0,chris,,,,,,2,1413314592:2,,"3302 Yorba Linda Blvd",Fullerton,CA,92831,714-993-6383,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsplacentia.com,,,,,,,,,,,,,,,
986,"2014-10-14 12:26:05","2014-10-14 12:26:05",publish,"Play It Again Sports - Goodyear",,,0,play-it-again-sports-goodyear,dealer,,closed,closed,0,chris,,,,,,2,1413314626:2,,"1400 N Litchfield Road",Goodyear,AZ,85395,623-939-7799,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsgoodyear.com,,,,,,,,,,,,,,,
987,"2014-10-14 12:26:47","2014-10-14 12:26:47",publish,"Play It Again Sports - Grand Island",,,0,play-it-again-sports-grand-island,dealer,,closed,closed,0,chris,,,,,,2,1413314675:2,,"2276 N Webb Road, Suite 4","Grand Island",NE,68803,308-381-0123,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsgrandisland.com,,,,,,,,,,,,,,,
988,"2014-10-14 12:27:21","2014-10-14 12:27:21",publish,"Play It Again Sports - Hendersonville",,,0,play-it-again-sports-hendersonville,dealer,,closed,closed,0,chris,,,,,,2,1413314698:2,,"201 N Anderson Lane",Hendersonville,TN,37075,615-822-6633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,"2014-10-14 12:27:54","2014-10-14 12:27:54",publish,"Play It Again Sports - Hilliard",,,0,play-it-again-sports-hilliard,dealer,,closed,closed,0,chris,,,,,,2,1413314735:2,,"4720 Cemetery Road",Hilliard,OH,43026,614-529-9100,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportshilliard.com,,,,,,,,,,,,,,,
990,"2014-10-14 12:28:28","2014-10-14 12:28:28",publish,"Play It Again Sports - Jonesboro",,,0,play-it-again-sports-jonesboro,dealer,,closed,closed,0,chris,,,,,,2,1413314765:2,,"3407 East Highland Drive",Jonesboro,AR,72401,870-336-0056,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsjonesboro.com,,,,,,,,,,,,,,,
991,"2014-10-14 12:29:04","2014-10-14 12:29:04",publish,"Play It Again Sports - Mankato",,,0,play-it-again-sports-mankato,dealer,,closed,closed,0,chris,,,,,,2,1413314808:2,,"1668 Madison Avenue",Mankaro,MN,56001,507-625-2000,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsmankato.com,,,,,,,,,,,,,,,
992,"2014-10-14 12:29:43","2014-10-14 12:29:43",publish,"Play It Again Sports - Marysville",,,0,play-it-again-sports-marysville,dealer,,closed,closed,0,chris,,,,,,2,1413314841:2,,"8628 36th Ave NE",Marysville,WA,98270,360-653-9777,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsmarysville.com,,,,,,,,,,,,,,,
993,"2014-10-14 12:30:16","2014-10-14 12:30:16",publish,"Play It Again Sports - McKinney",,,0,play-it-again-sports-mckinney,dealer,,closed,closed,0,chris,,,,,,2,1413314874:2,,"1434 N. Central Expressway",McKinney,TX,75070,469-424-1715,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsmckinney.com,,,,,,,,,,,,,,,
994,"2014-10-14 12:30:53","2014-10-14 12:30:53",publish,"Play It Again Sports - Melbourne",,,0,play-it-again-sports-melbourne,dealer,,closed,closed,0,chris,,,,,,2,1413314914:2,,"2605 W. New Haven Avenue","West Melbourne",FL,32904,321-984-1313,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsmelbourne.com,,,,,,,,,,,,,,,
995,"2014-10-14 12:31:30","2014-10-14 12:31:30",publish,"Play It Again Sports - Mount Pleasant",,,0,play-it-again-sports-mount-pleasant,dealer,,closed,closed,0,chris,,,,,,2,1413314948:2,,"1035 Johnnie Dodds Blvd.","Mt. Pleasant",SC,29464,843-388-2600,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsmtp.com,,,,,,,,,,,,,,,
996,"2014-10-14 12:32:08","2014-10-14 12:32:08",publish,"Play It Again Sports - Murfreesboro",,,0,play-it-again-sports-murfreesboro,dealer,,closed,closed,0,chris,,,,,,2,1413314989:2,,"520 N Thompson Lane",Murfreesboro,TN,37129,615-895-7529,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsmurfreesboro.com,,,,,,,,,,,,,,,
997,"2014-10-14 12:32:46","2014-10-14 12:32:46",publish,"Play It Again Sports - N. Olmsted",,,0,play-it-again-sports-n-olmsted,dealer,,closed,closed,0,chris,,,,,,2,1413315028:2,,"4733 Great Northern Blvd","N. Olmsted",OH,44070,440-777-5569,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsnortholmstedohio.com,,,,,,,,,,,,,,,
998,"2014-10-14 12:33:20","2014-10-14 12:33:20",publish,"Play It Again Sports - North Reading",,,0,play-it-again-sports-north-reading,dealer,,closed,closed,0,chris,,,,,,2,1413315058:2,,"225 Main Street","North Reading",MA,01864,978-664-9363,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsnorthreadingma.com,,,,,,,,,,,,,,,
999,"2014-10-14 12:33:48","2014-10-14 12:33:48",publish,"Play It Again Sports - Orem",,,0,play-it-again-sports-orem,dealer,,closed,closed,0,chris,,,,,,2,1413315088:2,,"934 N State Street",Orem,UT,84057,801-226-0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,"2014-10-14 12:34:34","2014-10-14 12:34:34",publish,"Play It Again Sports - Oro Valley",,,0,play-it-again-sports-oro-valley,dealer,,closed,closed,0,chris,,,,,,2,1413315132:2,,"7963 N. Oracle Road",Tucson,AZ,85704,520-293-2010,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportstucson.com,,,,,,,,,,,,,,,
1001,"2014-10-14 12:35:15","2014-10-14 12:35:15",publish,"Play It Again Sports - Plano",,,0,play-it-again-sports-plano,dealer,,closed,closed,0,chris,,,,,,2,1413315178:2,,"3115 W. Parker Road #470",Plano,TX,75023,972-612-1101,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsplano.com,,,,,,,,,,,,,,,
1002,"2014-10-14 12:35:52","2014-10-14 12:35:52",publish,"Play It Again Sports - Pleasanton",,,0,play-it-again-sports-pleasanton,dealer,,closed,closed,0,chris,,,,,,2,1413315212:2,,"5548 Springdale Ave",Pleasanton,CA,94588,925-734-6750,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportspleasanton.com,,,,,,,,,,,,,,,
1003,"2014-10-14 12:36:22","2014-10-14 12:36:22",publish,"Play It Again Sports - Raleigh",,,0,play-it-again-sports-raleigh,dealer,,closed,closed,0,chris,,,,,,2,1413315246:2,,"6325-39 Falls of Neuse Road",Raleigh,NC,27615,919-877-8171,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportstriangle.com,,,,,,,,,,,,,,,
1004,"2014-10-14 12:36:59","2014-10-14 12:36:59",publish,"Play It Again Sports - Renton",,,0,play-it-again-sports-renton,dealer,,closed,closed,0,chris,,,,,,2,1413315279:2,,"17622 108th Ave SE",Renton,WA,98055,425-227-8777,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsrenton.com,,,,,,,,,,,,,,,
1006,"2014-10-14 12:37:35","2014-10-14 12:37:35",publish,"Play It Again Sports - Roanoke",,,0,play-it-again-sports-roanoke,dealer,,closed,closed,0,chris,,,,,,2,1413315326:2,,"4082 Electric Road",Roanoke,VA,24018,540-774-6809,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsroanoke.com,,,,,,,,,,,,,,,
1007,"2014-10-14 12:38:24","2014-10-14 12:38:24",publish,"Play It Again Sports - Roswell",,,0,play-it-again-sports-roswell,dealer,,closed,closed,0,chris,,,,,,2,1413315366:2,,"993 Mansell Road",Roswell,GA,30076,770-642-4880,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsroswell.com,,,,,,,,,,,,,,,
1008,"2014-10-14 12:39:57","2014-10-14 12:39:57",publish,"Play It Again Sports - Shawnee",,,0,play-it-again-sports-shawnee,dealer,,closed,closed,0,chris,,,,,,2,1413315458:2,,"4409 N Kickapoo",Shawnee,OK,74804,405-395-0200,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsshawnee.com,,,,,,,,,,,,,,,
1009,"2014-10-14 12:40:32","2014-10-14 12:40:32",publish,"Play It Again Sports - Shorewood",,,0,play-it-again-sports-shorewood,dealer,,closed,closed,0,chris,,,,,,2,1413315494:2,,"978 Brook Forest Ave",Shorewood,IL,60431,815-609-3400,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsshorewood.com,,,,,,,,,,,,,,,
1010,"2014-10-14 12:41:06","2014-10-14 12:41:06",publish,"Play It Again Sports - Simi Valley",,,0,play-it-again-sports-simi-valley,dealer,,closed,closed,0,chris,,,,,,2,1413315531:2,,"2880-B Cochran Street","Simi Valley",CA,93065,805-520-6053,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsventura.com,,,,,,,,,,,,,,,
1011,"2014-10-14 12:41:56","2014-10-14 12:41:56",publish,"Play It Again Sports - Sioux Falls",,,0,play-it-again-sports-sioux-falls,dealer,,closed,closed,0,chris,,,,,,2,1413315578:2,,"1208 W 41st Street","Sioux Falls",SD,57105,605-339-2444,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsiouxfalls.com,,,,,,,,,,,,,,,
1012,"2014-10-14 12:42:35","2014-10-14 12:42:35",publish,"Play It Again Sports - SLC",,,0,play-it-again-sports-slc,dealer,,closed,closed,0,chris,,,,,,2,1413315616:2,,"6910 Highland Dr. #3","Salt Lake City",UT,84121,801-944-0094,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportssaltlakecity.com,,,,,,,,,,,,,,,
1013,"2014-10-14 12:43:08","2014-10-14 12:43:08",publish,"Play It Again Sports - SLC",,,0,play-it-again-sports-slc-2,dealer,,closed,closed,0,chris,,,,,,2,1413315650:2,,"2120 S 700 E #D","Salt Lake City",UT,84106,801-466-4499,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportssaltlakecity.com,,,,,,,,,,,,,,,
1014,"2014-10-14 12:44:05","2014-10-14 12:44:05",publish,"Play It Again Sports - Snellville",,,0,play-it-again-sports-snellville,dealer,,closed,closed,0,chris,,,,,,2,1413315706:2,,"2262 Snellville Plaza",Snellville,GA,30078,770-493-8299,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportssnellville.com,,,,,,,,,,,,,,,
1015,"2014-10-14 12:44:44","2014-10-14 12:44:44",publish,"Play It Again Sports - St. Charles",,,0,play-it-again-sports-st-charles,dealer,,closed,closed,0,chris,,,,,,2,1413315742:2,,"210 N Randall Road","St. Charles",IL,60174,630-584-7334,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsstcharles.com,,,,,,,,,,,,,,,
1016,"2014-10-14 12:45:13","2014-10-14 12:45:13",publish,"Play It Again Sports - Stockton",,,0,play-it-again-sports-stockton,dealer,,closed,closed,0,chris,,,,,,2,1413315770:2,,"828 W Benjamin Holt Drive",Stockton,CA,95207,209-474-1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,"2014-10-14 12:45:47","2014-10-14 12:45:47",publish,"Play It Again Sports - Stoneham",,,0,play-it-again-sports-stoneham,dealer,,closed,closed,0,chris,,,,,,2,1413315809:2,,"62 E Montvale Avenue",Stoneham,MA,02180,781-438-2399,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsstonehamma.com,,,,,,,,,,,,,,,
1018,"2014-10-14 12:46:22","2014-10-14 12:46:22",publish,"Play It Again Sports - Strongsville",,,0,play-it-again-sports-strongsville,dealer,,closed,closed,0,chris,,,,,,2,1413315842:2,,"17100 Royalton Road",Strongsville,OH,44136,440-238-1000,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsstrongsville.com,,,,,,,,,,,,,,,
1019,"2014-10-14 12:47:02","2014-10-14 12:47:02",publish,"Play It Again Sports - Torrance",,,0,play-it-again-sports-torrance,dealer,,closed,closed,0,chris,,,,,,2,1413315882:2,,"4868 West 190th Street",Torrance,CA,90503,310-921-2800,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportssouthbay.com,,,,,,,,,,,,,,,
1020,"2014-10-14 12:47:35","2014-10-14 12:47:35",publish,"Play It Again Sports - Tucson",,,0,play-it-again-sports-tucson,dealer,,closed,closed,0,chris,,,,,,2,1413315913:2,,"4750 East Speedway Blvd",Tucson,AZ,85712,520-795-0363,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportstucson.com,,,,,,,,,,,,,,,
1021,"2014-10-14 12:48:11","2014-10-14 12:48:11",publish,"Play It Again Sports - Tucson",,,0,play-it-again-sports-tucson-2,dealer,,closed,closed,0,chris,,,,,,2,1413315955:2,,"7280 E Broadway Blvd",Tucson,AZ,85710,520-296-6888,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportstucson.com,,,,,,,,,,,,,,,
1022,"2014-10-14 12:48:49","2014-10-14 12:48:49",publish,"Play It Again Sports - West Melbourne",,,0,play-it-again-sports-west-melbourne,dealer,,closed,closed,0,chris,,,,,,2,1413315990:2,,"2605 W New Haven Avenue","West Melbourne",FL,32904,321-984-1313,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportsmelbourne.com,,,,,,,,,,,,,,,
1023,"2014-10-14 12:49:32","2014-10-14 12:49:32",publish,"Play It Again Sports - Westerville",,,0,play-it-again-sports-westerville,dealer,,closed,closed,0,chris,,,,,,2,1413316033:2,,"718 N State Street",Westerville,OH,43082,614-890-2110,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportswesterville.com,,,,,,,,,,,,,,,
1024,"2014-10-14 12:50:22","2014-10-14 12:50:22",publish,"Play It Again Sports - Westminster",,,0,play-it-again-sports-westminster,dealer,,closed,closed,0,chris,,,,,,2,1413316084:2,,"521 Jermor Lane",Westminster,MD,21157,410-871-1430,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportswesminster.com,,,,,,,,,,,,,,,
1025,"2014-10-14 12:51:04","2014-10-14 12:51:04",publish,"Play It Again Sports - Wheeling",,,0,play-it-again-sports-wheeling,dealer,,closed,closed,0,chris,,,,,,2,1413316121:2,,"115 Bridge Street Plaza",Wheeling,WV,26003,304-243-1477,,,,,,,,,,,,,,,,,,,,,,,,http://www.playitagainsportswheeling.com,,,,,,,,,,,,,,,
1026,"2014-10-14 12:51:38","2014-10-14 12:51:38",publish,"Sam's Sport Shop",,,0,sams-sport-shop,dealer,,closed,closed,0,chris,,,,,,2,1413316159:2,,"210 E Highland Drive, Suite #2",Lakeland,FL,33813,863-646-3407,,,,,,,,,,,,,,,,,,,,,,,,http://www.samsportshop.com,,,,,,,,,,,,,,,
1027,"2014-10-14 12:52:18","2014-10-14 12:52:18",publish,"Scheels - Appleton",,,0,scheels-appleton,dealer,,closed,closed,0,chris,,,,,,2,1413316197:2,,"4301 W. Wisconsin Avenue #8",Appleton,WI,54913,920-830-2977,,,,,,,,,,,,,,,,,,,,,,,,http://www.scheels.com,,,,,,,,,,,,,,,
1028,"2014-10-14 12:53:00","2014-10-14 12:53:00",publish,"Scheels - Billings",,,0,scheels-billings,dealer,,closed,closed,0,chris,,,,,,2,1413316238:2,,"300 South 24th Street West",Billings,MT,59102,406-656-9220,,,,,,,,,,,,,,,,,,,,,,,,http://www.scheels.com,,,,,,,,,,,,,,,
1029,"2014-10-14 12:53:47","2014-10-14 12:53:47",publish,"Scheels - Iowa City",,,0,scheels-iowa-city,dealer,,closed,closed,0,chris,,,,,,2,1413316284:2,,"1461 Coral Ridge Ave",Coralville,IA,52241,319-625-9959,,,,,,,,,,,,,,,,,,,,,,,,http://www.scheels.com,,,,,,,,,,,,,,,
1030,"2014-10-14 12:54:25","2014-10-14 12:54:25",publish,"Scheels - Mankato",,,0,scheels-mankato,dealer,,closed,closed,0,chris,,,,,,2,1413316326:2,,"1850 Adams Street #404",Mankato,MN,56001,507-386-7767,,,,,,,,,,,,,,,,,,,,,,,,http://www.scheels.com,,,,,,,,,,,,,,,
1031,"2014-10-14 12:55:04","2014-10-14 12:55:04",publish,"Scheels - Reno",,,0,scheels-reno,dealer,,closed,closed,0,chris,,,,,,2,1413316361:2,,"1200 Scheels Drive",Sparks,NV,89434,775-331-2700,,,,,,,,,,,,,,,,,,,,,,,,http://www.scheels.com,,,,,,,,,,,,,,,
1032,"2014-10-14 12:55:41","2014-10-14 12:55:41",publish,"Scheel's - Sandy",,,0,scheels-sandy,dealer,,closed,closed,0,chris,,,,,,2,1413316401:2,,"11282 S State St",Sandy,UT,08470,801-948-7080,,,,,,,,,,,,,,,,,,,,,,,,http://www.scheels.com,,,,,,,,,,,,,,,
1033,"2014-10-14 12:56:19","2014-10-14 12:56:19",publish,"Sport Chalet",,,0,sport-chalet,dealer,,closed,closed,0,chris,,,,,,2,1413316441:2,,"2 Sport Chalet Drive","La Canada",CA,91011,818-790-9800,,,,,,,,,,,,,,,,,,,,,,,,http://www.sportchalet.com,,,,,,,,,,,,,,,
1034,"2014-10-14 12:59:21","2014-10-14 12:59:21",publish,"Sports World - Ellisville",,,0,sports-world-ellisville,dealer,,closed,closed,0,chris,,,,,,2,1413316621:2,,"54 Henry Avenue",Ellisville,MO,63011,636-230-5005,,,,,,,,,,,,,,,,,,,,,,,,http://www.sportsworldinc.com,,,,,,,,,,,,,,,
1035,"2014-10-14 12:59:52","2014-10-14 12:59:52",publish,"Sports World - Temple",,,0,sports-world-temple,dealer,,closed,closed,0,chris,,,,,,2,1413316653:2,,"120 S. Main Street",Temple,TX,76501,254-778-2641,,,,,,,,,,,,,,,,,,,,,,,,http://www.sportsworldtemple.com,,,,,,,,,,,,,,,
1036,"2014-10-14 13:00:25","2014-10-14 13:00:25",publish,"Stadium Sports",,,0,stadium-sports,dealer,,closed,closed,0,chris,,,,,,2,1413316683:2,,"1400 - G Charles Avenue",Greenville,NC,27858,252-329-1212,,,,,,,,,,,,,,,,,,,,,,,,http://www.shopstadiumsports.com,,,,,,,,,,,,,,,
1037,"2014-10-14 13:01:01","2014-10-14 13:01:01",publish,"Team Sports - Kathleen",,,0,team-sports-kathleen,dealer,,closed,closed,0,chris,,,,,,2,1413316721:2,,"1114 Highway 96",Kathleen,GA,31047,478-218-0151,,,,,,,,,,,,,,,,,,,,,,,,http://www.teamsportsga.com,,,,,,,,,,,,,,,
1038,"2014-10-14 13:01:32","2014-10-14 13:01:32",publish,"Team Sports - Macon",,,0,team-sports-macon,dealer,,closed,closed,0,chris,,,,,,2,1413316754:2,,"642-B Shurling Drive",Macon,GA,31211,478-741-9677,,,,,,,,,,,,,,,,,,,,,,,,http://www.teamsportsga.com,,,,,,,,,,,,,,,
1039,"2014-10-14 13:02:06","2014-10-14 13:02:06",publish,"Team Works",,,0,team-works,dealer,,closed,closed,0,chris,,,,,,2,1413316787:2,,"2168 Washington Road",Washington,IL,61571,309-745-9924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,"2014-10-14 13:02:40","2014-10-14 13:02:40",publish,"The Batter's Box",,,0,the-batters-box,dealer,,closed,closed,0,chris,,,,,,2,1413316820:2,,"1801 Suite A South Blue Bell Road",Brenham,TX,77833,979-830-5515,,,,,,,,,,,,,,,,,,,,,,,,http://www.thebattersboxinc.com,,,,,,,,,,,,,,,
1041,"2014-10-14 13:03:10","2014-10-14 13:03:10",publish,"The Sports Shop",,,0,the-sports-shop,dealer,,closed,closed,0,chris,,,,,,2,1413316850:2,,"9143 Union Park Way","Elk Grove",CA,95624,916-685-9850,,,,,,,,,,,,,,,,,,,,,,,,http://www.thesportsshop.net,,,,,,,,,,,,,,,
1042,"2014-10-14 13:04:14","2014-10-14 13:04:14",publish,"West Florida Baseball Academy",,,0,west-florida-baseball-academy,dealer,,closed,closed,0,chris,,,,,,2,1413316912:2,,"3186 Gateway Lane",Cantonment,FL,32533,850-479-1122,,,,,,,,,,,,,,,,,,,,,,,,http://www.westfloridabaseballacademy.com,,,,,,,,,,,,,,,
515,"2013-12-03 12:40:23","2014-11-19 11:21:02",publish,"Game Day Sports",,,0,game-day-sports,dealer,,closed,closed,0,chris,,,,,,2,1416421264:2,,"14767 Pomerado Road",Poway,CA,92064,858-748-1004,,,,,,,,,,,,,,,,,,,,,,,,http://www.mygamedaysports.com,,,,,,,,,,,,,,,
506,"2013-12-03 12:33:14","2014-11-25 11:13:31",publish,"Berrys Athletics",,,0,berrys-athletics,dealer,,closed,closed,0,chris,,,,,,2,1416940714:2,,"7946 Broadway","Lemon Grove",CA,91945,619-466-1248,,,,,,,,,,,,,,,,,,,,,,,,http://www.berrysathleticsupply.com,,,,,,,,,,,,,,,
1139,"2014-12-01 11:00:37","2014-12-01 11:00:37",publish,"Bashor’s Team Athletics",,,0,bashors-team-athletics,dealer,,closed,closed,0,chris,,,,,,2,1417456837:2,,"2828 SE 14th Avenue",Portland,OR,97202,503-226-3696,,,,,,,,,,,,,,,,,,,,,,,,http://www.bashors.com,,,,,,,,,,,,,,,
1140,"2014-12-03 12:41:36","2014-12-03 12:41:36",publish,"All Out Sports Gear",,,0,all-out-sports-gear,dealer,,closed,closed,0,chris,,,,,,2,1417635617:2,,"4500 E Palm Valley Blvd., Suite 128","Round Rock",TX,78665,512-487-5275,,,,,,,,,,,,,,,,,,,,,,,,http://www.alloutsportsgear.com,,,,,,,,,,,,,,,
1141,"2014-12-03 12:43:13","2014-12-03 12:43:13",publish,"Show Me Athletics",,,0,show-me-athletics,dealer,,closed,closed,0,chris,,,,,,2,1417635657:2,,"6885 Williams Road",Christiana,TN,37037,615-293-1084,,,,,,,,,,,,,,,,,,,,,,,,http://www.showmeathletics.com,,,,,,,,,,,,,,,
1142,"2014-12-03 12:43:48","2014-12-03 12:43:48",publish,"Sports Scene",,,0,sports-scene,dealer,,closed,closed,0,chris,,,,,,2,1417635690:2,,"712 E. Northwest Hwy",Palatine,IL,60074,847-359-5040,,,,,,,,,,,,,,,,,,,,,,,,http://www.sportsscene-palatine.com,,,,,,,,,,,,,,,
1143,"2014-12-03 12:44:27","2014-12-03 12:44:27",publish,"Kelly's Sports - 2",,,0,kellys-sports-2,dealer,,closed,closed,0,chris,,,,,,2,1417635725:2,,"4635 High Point Blvd.",Harrisburg,PA,17111,717-558-3900,,,,,,,,,,,,,,,,,,,,,,,,http://www.kellyssports.com,,,,,,,,,,,,,,,
1144,"2014-12-03 12:45:14","2014-12-03 12:45:14",publish,"The Sports Center - Natchez",,,0,the-sports-center-natchez,dealer,,closed,closed,0,chris,,,,,,2,1417635773:2,,"305 Sgt. Prentiss Drive",Natchez,MS,39120,601-442-7951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,"2014-12-03 12:45:40","2014-12-03 12:46:29",publish,"The Sports Center - Starkville",,,0,the-sports-center-starkville,dealer,,closed,closed,0,chris,,,,,,2,1417635846:2,,"311 Hwy 12 West",Starkville,MS,39759,662-323-3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,"2014-12-03 12:47:07","2014-12-03 12:47:14",publish,"Play At The Cage",,,0,play-at-the-cage,dealer,,closed,closed,0,chris,,,,,,2,1417635891:2,,"227 Monroe Street",Saline,MI,48176,734-646-3820,,,,,,,,,,,,,,,,,,,,,,,,http://www.thecage.us,,,,,,,,,,,,,,,
1147,"2014-12-03 12:50:56","2014-12-03 12:50:56",publish,"Hitter's Hangout",,,0,hitters-hangout,dealer,,closed,closed,0,chris,,,,,,2,1417636117:2,,"13851 SW 90th Avenue #F211",Miami,FL,33176,305-233-1171,,,,,,,,,,,,,,,,,,,,,,,,http://www.hittershangout.com,,,,,,,,,,,,,,,
1149,"2014-12-03 12:53:19","2014-12-03 12:53:19",publish,"Extra Innings - Rocklin",,,0,extra-innings-rocklin,dealer,,closed,closed,0,chris,,,,,,2,1417636257:2,,"4283 Duluth Avenue",Rocklin,CA,95765,916-253-3593,,,,,,,,,,,,,,,,,,,,,,,,http://www.extrainnings-rocklin.com,,,,,,,,,,,,,,,
1150,"2014-12-03 12:54:11","2014-12-03 12:55:17",publish,"Wayne Sporting Goods",,,0,wayne-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1417636379:2,,"124 E Lancaster Avenue",Wayne,PA,19087,610-293-1249,,,,,,,,,,,,,,,,,,,,,,,,http://www.waynesportinggoods.com,,,,,,,,,,,,,,,
1151,"2014-12-03 12:55:57","2014-12-03 12:55:57",publish,"Hit After Hit",,,0,hit-after-hit,dealer,,closed,closed,0,chris,,,,,,2,1417636416:2,,"705 Airpark Center Drive",Nashville,TN,37217,615-399-2287,,,,,,,,,,,,,,,,,,,,,,,,http://www.hitafterhitonline.com,,,,,,,,,,,,,,,
1152,"2014-12-03 12:56:39","2014-12-03 12:56:39",publish,"Edge Sporting Goods",,,0,edge-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1417636456:2,,"25 Depot Plaza","Bedford Hills",NY,10507,914-241-2500,,,,,,,,,,,,,,,,,,,,,,,,http://www.theedgesportinggoods.com,,,,,,,,,,,,,,,
1153,"2014-12-03 12:57:22","2014-12-03 12:57:22",publish,"Academy Sports - Albuquerque",,,0,academy-sports-albuquerque,dealer,,closed,closed,0,chris,,,,,,2,1417636504:2,,"6700 Edith Blvd NE",Albuquerque,NM,87113,480-203-6086,,,,,,,,,,,,,,,,,,,,,,,,http://www.ababaseball.com,,,,,,,,,,,,,,,
1154,"2014-12-03 12:58:02","2014-12-03 12:58:02",publish,"Play It Again Sports - Shreveport",,,0,play-it-again-sports-shreveport,dealer,,closed,closed,0,chris,,,,,,2,1417636543:2,,"1938 70th Street, Ste D",Shreveport,LA,71105,318-220-4385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
